[TRACE] 2015-08-07 16:39:56,940 Thread:1 --- 988;商品名称是否与帐册一致;2015-08-07 16:39:56;2015-08-07 16:39:56;20;true;false
[TRACE] 2015-08-07 16:39:57,106 Thread:1 --- 989;规格型号是否与帐册一致;2015-08-07 16:39:57;2015-08-07 16:39:57;24;true;false
[TRACE] 2015-08-07 16:39:57,298 Thread:1 --- 990;申报单位是否与帐册一致;2015-08-07 16:39:57;2015-08-07 16:39:57;25;false;false
[TRACE] 2015-08-07 16:39:57,444 Thread:1 --- 991;商品是否暂停进出口;2015-08-07 16:39:57;2015-08-07 16:39:57;22;true;false
[TRACE] 2015-08-07 16:39:57,814 Thread:1 --- 994;申请表表体帐册项号重复;2015-08-07 16:39:57;2015-08-07 16:39:57;1;false;false
[TRACE] 2015-08-07 16:39:57,960 Thread:1 --- 995;申请表变更时表体帐册项号与备案帐册项号重复;2015-08-07 16:39:57;2015-08-07 16:39:57;1;false;false
[TRACE] 2015-08-07 16:39:58,352 Thread:1 --- 997;转出帐册编号不能变更;2015-08-07 16:39:58;2015-08-07 16:39:58;0;false;false
[TRACE] 2015-08-07 16:39:58,481 Thread:1 --- 998;转出企业内部编号不能变更;2015-08-07 16:39:58;2015-08-07 16:39:58;0;false;false
[TRACE] 2015-08-07 16:39:58,639 Thread:1 --- 999;转出地海关不能变更;2015-08-07 16:39:58;2015-08-07 16:39:58;0;false;false
[TRACE] 2015-08-07 16:39:58,770 Thread:1 --- 1000;转出企业代码不能变更;2015-08-07 16:39:58;2015-08-07 16:39:58;0;false;false
[TRACE] 2015-08-07 16:39:58,901 Thread:1 --- 1001;转出企业名称不能变更;2015-08-07 16:39:58;2015-08-07 16:39:58;0;false;false
[TRACE] 2015-08-07 16:39:59,027 Thread:1 --- 1002;转出申报企业代码不能变更;2015-08-07 16:39:59;2015-08-07 16:39:59;0;false;false
[TRACE] 2015-08-07 16:39:59,147 Thread:1 --- 1003;转出申报企业名称不能变更;2015-08-07 16:39:59;2015-08-07 16:39:59;0;false;false
[TRACE] 2015-08-07 16:39:59,326 Thread:1 --- 1004;转出企业法人不能变更;2015-08-07 16:39:59;2015-08-07 16:39:59;1;false;false
[TRACE] 2015-08-07 16:39:59,454 Thread:1 --- 1005;转出申报人不能变更;2015-08-07 16:39:59;2015-08-07 16:39:59;0;false;false
[TRACE] 2015-08-07 16:39:59,571 Thread:1 --- 1006;转出地区代码不能变更;2015-08-07 16:39:59;2015-08-07 16:39:59;0;false;false
[TRACE] 2015-08-07 16:39:59,694 Thread:1 --- 1007;转出地企业备注不能变更;2015-08-07 16:39:59;2015-08-07 16:39:59;0;false;false
[TRACE] 2015-08-07 16:39:59,802 Thread:1 --- 1008;转出报关员编号不能变更;2015-08-07 16:39:59;2015-08-07 16:39:59;0;false;false
[TRACE] 2015-08-07 16:39:59,976 Thread:1 --- 1009;预计运输耗时不能变更;2015-08-07 16:39:59;2015-08-07 16:39:59;0;false;false
[TRACE] 2015-08-07 16:40:00,093 Thread:1 --- 1010;送货距离不能变更;2015-08-07 16:40:0;2015-08-07 16:40:0;0;false;false
[TRACE] 2015-08-07 16:40:00,217 Thread:1 --- 1011;变更有效期提示;2015-08-07 16:40:0;2015-08-07 16:40:0;0;false;false
[TRACE] 2015-08-07 16:40:00,341 Thread:1 --- 1012;有效期是否超出备案日期1年;2015-08-07 16:40:0;2015-08-07 16:40:0;1;false;false
[TRACE] 2015-08-07 16:40:00,761 Thread:1 --- 997;转出帐册编号不能变更;2015-08-07 16:40:0;2015-08-07 16:40:0;0;false;false
[TRACE] 2015-08-07 16:40:00,889 Thread:1 --- 998;转出企业内部编号不能变更;2015-08-07 16:40:0;2015-08-07 16:40:0;0;false;false
[TRACE] 2015-08-07 16:40:01,007 Thread:1 --- 999;转出地海关不能变更;2015-08-07 16:40:1;2015-08-07 16:40:1;0;false;false
[TRACE] 2015-08-07 16:40:01,119 Thread:1 --- 1000;转出企业代码不能变更;2015-08-07 16:40:1;2015-08-07 16:40:1;0;false;false
[TRACE] 2015-08-07 16:40:01,235 Thread:1 --- 1001;转出企业名称不能变更;2015-08-07 16:40:1;2015-08-07 16:40:1;0;false;false
[TRACE] 2015-08-07 16:40:01,418 Thread:1 --- 1002;转出申报企业代码不能变更;2015-08-07 16:40:1;2015-08-07 16:40:1;0;false;false
[TRACE] 2015-08-07 16:40:01,534 Thread:1 --- 1003;转出申报企业名称不能变更;2015-08-07 16:40:1;2015-08-07 16:40:1;0;false;false
[TRACE] 2015-08-07 16:40:01,652 Thread:1 --- 1004;转出企业法人不能变更;2015-08-07 16:40:1;2015-08-07 16:40:1;0;false;false
[TRACE] 2015-08-07 16:40:01,776 Thread:1 --- 1005;转出申报人不能变更;2015-08-07 16:40:1;2015-08-07 16:40:1;1;false;false
[TRACE] 2015-08-07 16:40:01,899 Thread:1 --- 1006;转出地区代码不能变更;2015-08-07 16:40:1;2015-08-07 16:40:1;0;false;false
[TRACE] 2015-08-07 16:40:02,019 Thread:1 --- 1007;转出地企业备注不能变更;2015-08-07 16:40:2;2015-08-07 16:40:2;0;false;false
[TRACE] 2015-08-07 16:40:02,177 Thread:1 --- 1008;转出报关员编号不能变更;2015-08-07 16:40:2;2015-08-07 16:40:2;0;false;false
[TRACE] 2015-08-07 16:40:02,296 Thread:1 --- 1009;预计运输耗时不能变更;2015-08-07 16:40:2;2015-08-07 16:40:2;0;false;false
[TRACE] 2015-08-07 16:40:02,416 Thread:1 --- 1010;送货距离不能变更;2015-08-07 16:40:2;2015-08-07 16:40:2;0;false;false
[TRACE] 2015-08-07 16:40:02,539 Thread:1 --- 1011;变更有效期提示;2015-08-07 16:40:2;2015-08-07 16:40:2;0;false;false
[TRACE] 2015-08-07 16:40:02,656 Thread:1 --- 1012;有效期是否超出备案日期1年;2015-08-07 16:40:2;2015-08-07 16:40:2;0;false;false
[TRACE] 2015-08-07 16:40:03,402 Thread:1 --- 1019;转出商品项号没有对应的转入商品项号;2015-08-07 16:40:3;2015-08-07 16:40:3;0;true;false
[TRACE] 2015-08-07 16:40:04,094 Thread:1 --- 1025;转入转出表体法定数量比对失败;2015-08-07 16:40:4;2015-08-07 16:40:4;0;false;false
[TRACE] 2015-08-07 16:40:04,213 Thread:1 --- 1023;转入转出表体申报数量比对;2015-08-07 16:40:4;2015-08-07 16:40:4;0;false;false
[TRACE] 2015-08-07 16:40:04,395 Thread:1 --- 1024;转入转出表体申报数量比对失败，但法定数量比对成功;2015-08-07 16:40:4;2015-08-07 16:40:4;0;true;false
